stabu,tabu0,ta26.txt,114,104806478,7,1,0.0593032,0.81963
stabu,tabu0,ta26.txt,114,104806478,13,2,0.0769743,0.828487
stabu,tabu0,ta26.txt,114,104806478,20,3,0.0597333,0.836969
stabu,tabu0,ta26.txt,114,104806478,26,4,0.0635796,0.841783
stabu,tabu0,ta26.txt,114,104806478,33,5,0.0649932,0.844554
stabu,tabu0,ta26.txt,114,104806478,40,6,0.0671822,0.845316
stabu,tabu0,ta26.txt,114,104806478,46,7,0.0675139,0.845736
stabu,tabu0,ta26.txt,114,104806478,53,8,0.0625301,0.868138
stabu,tabu0,ta26.txt,114,104806478,60,9,0.0629603,0.868492
stabu,tabu0,ta26.txt,114,104806478,67,10,0.0635302,0.869264
stabu,tabu0,ta26.txt,114,104806478,73,11,0.064111,0.870576
stabu,tabu0,ta26.txt,114,104806478,80,12,0.0645961,0.871661
stabu,tabu0,ta26.txt,114,104806478,87,13,0.0650859,0.872727
stabu,tabu0,ta26.txt,114,104806478,93,14,0.0652419,0.873254
stabu,tabu0,ta26.txt,114,104806478,100,15,0.0655734,0.873776
stabu,tabu0,ta26.txt,114,104806478,107,16,0.0658273,0.873971
stabu,tabu0,ta26.txt,114,104806478,113,17,0.0665095,0.874616
stabu,tabu0,ta26.txt,114,104806478,120,18,0.06856,0.874872
stabu,tabu0,ta26.txt,114,104806478,127,19,0.0691237,0.874936
stabu,tabu0,ta26.txt,114,104806478,133,20,0.0694199,0.875
stabu,tabu0,ta26.txt,114,104806478,140,21,0.0696392,0.876075
stabu,tabu0,ta26.txt,114,104806478,147,22,0.070645,0.876263
stabu,tabu0,ta26.txt,114,104806478,153,23,0.070992,0.876699
stabu,tabu0,ta26.txt,114,104806478,160,24,0.0714491,0.876823
stabu,tabu0,ta26.txt,114,104806478,167,25,0.0720657,0.876823
stabu,tabu0,ta26.txt,114,104806478,173,26,0.0732683,0.877131
stabu,tabu0,ta26.txt,114,104806478,180,27,0.0736313,0.877131
stabu,tabu0,ta26.txt,114,104806478,187,28,0.0750313,0.877255
stabu,tabu0,ta26.txt,114,104806478,193,29,0.0759032,0.8775
stabu,tabu0,ta26.txt,114,104806478,200,30,0.0760468,0.8775
stabu,tabu0,ta26.txt,114,104806478,207,31,0.0760991,0.877866
stabu,tabu0,ta26.txt,114,104806478,214,32,0.076557,0.87817
stabu,tabu0,ta26.txt,114,104806478,221,33,0.0780156,0.878231
stabu,tabu0,ta26.txt,114,104806478,228,34,0.0784512,0.878532
stabu,tabu0,ta26.txt,114,104806478,235,35,0.0786195,0.878593
stabu,tabu0,ta26.txt,114,104806478,242,36,0.0788687,0.878773
stabu,tabu0,ta26.txt,114,104806478,249,37,0.0789626,0.878773
stabu,tabu0,ta26.txt,114,104806478,256,38,0.0790413,0.878893
stabu,tabu0,ta26.txt,114,104806478,263,39,0.0819635,0.878893
stabu,tabu0,ta26.txt,114,104806478,270,40,0.0820575,0.878953
stabu,tabu0,ta26.txt,114,104806478,277,41,0.0823397,0.879072
stabu,tabu0,ta26.txt,114,104806478,284,42,0.0824105,0.879784
stabu,tabu0,ta26.txt,114,104806478,291,43,0.0826358,0.880371
stabu,tabu0,ta26.txt,114,104806478,298,44,0.0826618,0.880662
stabu,tabu0,ta26.txt,114,104806478,305,45,0.0827635,0.880837
stabu,tabu0,ta26.txt,114,104806478,312,46,0.0829185,0.880952
stabu,tabu0,ta26.txt,114,104806478,319,47,0.0838001,0.880952
stabu,tabu0,ta26.txt,114,104806478,326,48,0.0838635,0.881126
stabu,tabu0,ta26.txt,114,104806478,333,49,0.0840328,0.881183
stabu,tabu0,ta26.txt,114,104806478,340,50,0.0841333,0.881183
stabu,tabu0,ta26.txt,114,104806478,346,51,0.0841957,0.881298
stabu,tabu0,ta26.txt,114,104806478,353,52,0.0844042,0.881871
stabu,tabu0,ta26.txt,114,104806478,360,53,0.0844419,0.881871
stabu,tabu0,ta26.txt,114,104806478,367,54,0.0846633,0.881871
stabu,tabu0,ta26.txt,114,104806478,374,55,0.0846963,0.881871
stabu,tabu0,ta26.txt,114,104806478,381,56,0.0847739,0.881928
stabu,tabu0,ta26.txt,114,104806478,388,57,0.0848162,0.881985
stabu,tabu0,ta26.txt,114,104806478,395,58,0.0848809,0.882098
stabu,tabu0,ta26.txt,114,104806478,402,59,0.0868826,0.882098
stabu,tabu0,ta26.txt,114,104806478,409,60,0.0869191,0.882155
stabu,tabu0,ta26.txt,114,104806478,416,61,0.0872275,0.882155
stabu,tabu0,ta26.txt,114,104806478,423,62,0.0873318,0.882268
stabu,tabu0,ta26.txt,114,104806478,430,63,0.0874,0.882325
stabu,tabu0,ta26.txt,114,104806478,437,64,0.0875483,0.882775
stabu,tabu0,ta26.txt,114,104806478,444,65,0.0876024,0.883055
stabu,tabu0,ta26.txt,114,104806478,451,66,0.0876185,0.883055
stabu,tabu0,ta26.txt,114,104806478,458,67,0.0876837,0.883055
stabu,tabu0,ta26.txt,114,104806478,465,68,0.0877014,0.883166
stabu,tabu0,ta26.txt,114,104806478,472,69,0.0878071,0.883389
