stabu,tabu0,ta22.txt,26,1216445636,6,1,0.0304268,0.762526
stabu,tabu0,ta22.txt,26,1216445636,12,2,0.0450824,0.772934
stabu,tabu0,ta22.txt,26,1216445636,18,3,0.0503284,0.780976
stabu,tabu0,ta22.txt,26,1216445636,24,4,0.050932,0.782447
stabu,tabu0,ta22.txt,26,1216445636,30,5,0.0528771,0.785366
stabu,tabu0,ta22.txt,26,1216445636,37,6,0.0561544,0.791027
stabu,tabu0,ta22.txt,26,1216445636,43,7,0.0575522,0.820377
stabu,tabu0,ta22.txt,26,1216445636,51,8,0.0565224,0.820483
stabu,tabu0,ta22.txt,26,1216445636,57,9,0.0573211,0.82288
stabu,tabu0,ta22.txt,26,1216445636,64,10,0.0587854,0.824005
stabu,tabu0,ta22.txt,26,1216445636,71,11,0.0590834,0.824309
stabu,tabu0,ta22.txt,26,1216445636,79,12,0.0598512,0.824713
stabu,tabu0,ta22.txt,26,1216445636,86,13,0.0590528,0.825043
stabu,tabu0,ta22.txt,26,1216445636,93,14,0.0594935,0.825542
stabu,tabu0,ta22.txt,26,1216445636,100,15,0.061039,0.827431
stabu,tabu0,ta22.txt,26,1216445636,107,16,0.0612107,0.827722
stabu,tabu0,ta22.txt,26,1216445636,114,17,0.0746141,0.827181
stabu,tabu0,ta22.txt,26,1216445636,121,18,0.074813,0.828142
stabu,tabu0,ta22.txt,26,1216445636,128,19,0.0696577,0.81687
stabu,tabu0,ta22.txt,26,1216445636,135,20,0.0701417,0.81687
stabu,tabu0,ta22.txt,26,1216445636,142,21,0.0703701,0.817175
stabu,tabu0,ta22.txt,26,1216445636,149,22,0.0706893,0.818282
stabu,tabu0,ta22.txt,26,1216445636,156,23,0.0711118,0.818282
stabu,tabu0,ta22.txt,26,1216445636,163,24,0.0716566,0.818582
stabu,tabu0,ta22.txt,26,1216445636,171,25,0.0718868,0.818781
stabu,tabu0,ta22.txt,26,1216445636,178,26,0.0721681,0.81898
stabu,tabu0,ta22.txt,26,1216445636,185,27,0.072523,0.819079
