stabu,tabutime,ta48.txt,316,0,1572423951,2004,6,0
stabu,tabutime,ta48.txt,316,0,1572423951,2003,7,0
stabu,tabutime,ta48.txt,316,0,1572423951,2002,8,0
stabu,tabutime,ta48.txt,316,0,1572423951,2001,8,0
stabu,tabutime,ta48.txt,316,0,1572423951,2000,8,0
stabu,tabutime,ta48.txt,316,0,1572423951,1998,8,0
stabu,tabutime,ta48.txt,316,0,1572423951,1997,8,0
stabu,tabutime,ta48.txt,316,0,1572423951,1996,8,0
stabu,tabutime,ta48.txt,316,0,1572423951,1994,8,0
stabu,tabutime,ta48.txt,316,0,1572423951,1993,8,0
stabu,tabutime,ta48.txt,316,0,1572423951,1992,14,0
stabu,tabutime,ta48.txt,316,0,1572423951,1989,14,0
stabu,tabutime,ta48.txt,316,0,1572423951,1988,14,0
stabu,tabutime,ta48.txt,316,0,1572423951,1986,34,2
stabu,tabutime,ta48.txt,316,0,1572423951,1985,34,2
stabu,tabutime,ta48.txt,316,0,1572423951,1983,34,2
stabu,tabutime,ta48.txt,316,0,1572423951,1982,34,2
stabu,tabutime,ta48.txt,316,0,1572423951,1981,34,2
stabu,tabutime,ta48.txt,316,0,1572423951,1980,34,2
stabu,tabutime,ta48.txt,316,0,1572423951,1979,34,2
stabu,tabutime,ta48.txt,316,0,1572423951,1978,34,2
stabu,tabutime,ta48.txt,316,0,1572423951,1977,43,2
stabu,tabutime,ta48.txt,316,0,1572423951,1976,122,8
stabu,tabutime,ta48.txt,316,0,1572423951,1975,122,8
stabu,tabutime,ta48.txt,316,0,1572423951,1974,139,9
stabu,tabutime,ta48.txt,316,0,1572423951,1973,139,9
stabu,tabutime,ta48.txt,316,0,1572423951,1972,140,9
stabu,tabutime,ta48.txt,316,0,1572423951,1971,708,48
stabu,tabutime,ta48.txt,316,0,1572423951,1970,708,48
stabu,tabutime,ta48.txt,316,0,1572423951,1969,721,49
stabu,tabutime,ta48.txt,316,0,1572423951,1965,735,49
stabu,tabutime,ta48.txt,316,0,1572423951,1964,1298,88
stabu,tabutime,ta48.txt,316,0,1572423951,1964,1801,122
